add-yield-none,2,1000,4000,1548098,387,29
add-yield-none,2,10000,40000,13652410,341,-424
add-yield-none,2,100000,400000,138886345,347,-860
add-yield-none,2,1000000,4000000,1357195747,339,-94
add-yield-none,4,100,800,841594,1051,22
add-yield-none,4,1000,8000,3509198,438,-314
add-yield-none,4,10000,80000,30952383,386,-3294
add-yield-none,4,100000,800000,302272283,377,-36220
add-yield-none,4,1000000,8000000,2892327668,361,-84703
add-yield-m,2,10000,40000,41603758,1040,0
add-yield-m,4,10000,80000,188524341,2356,0
add-yield-m,8,10000,160000,685969955,4287,0
add-yield-m,12,10000,240000,997772100,4157,0
add-yield-c,2,10000,40000,29629899,740,0
add-yield-c,4,10000,80000,93107114,1163,0
add-yield-c,8,10000,160000,402320924,2514,0
add-yield-c,12,10000,240000,705202272,2938,0
add-yield-s,2,10000,40000,35876533,896,0
add-yield-s,4,10000,80000,136447306,1705,0
add-yield-s,8,1000,16000,69911545,4369,0
add-yield-s,12,1000,24000,3732127237,155505,0
add-m,1,10000,20000,424345,21,0
add-m,2,10000,40000,9250065,231,0
add-m,4,10000,80000,28663973,358,0
add-m,8,10000,160000,152213797,951,0
add-m,12,10000,240000,228495538,952,0
add-c,1,10000,20000,255107,12,0
add-c,2,10000,40000,2211183,55,0
add-c,4,10000,80000,10862237,135,0
add-c,8,10000,160000,86162282,538,0
add-c,12,10000,240000,142270755,592,0
add-s,1,10000,20000,258752,12,0
add-s,2,10000,40000,3072354,76,0
add-s,4,10000,80000,13653698,170,0
add-s,8,10000,160000,167288425,1045,0
add-s,12,10000,240000,147561330,614,0
